doc_id,Title,Author,year,journal,DOI,Url
R2DBJEUX,HAP2(GCS1)-Dependent Gamete Fusion Requires a Positively Charged Carboxy-Terminal Domain,"Wong, Julian L.; Leydon, Alexander R.; Johnson, Mark A.",2010,PLoS GENETICS,10.1371/journal.pgen.1000882,
KPDT7EM2,Studies on Unreduced Gamete Formation in Hybrids Between Tetraploid Wheats and Aegilops-Squarrosa L,"Fukuda, K.; Sakamoto, S.",1992,HEREDITAS,10.1111/j.1601-5223.1992.tb00150.x,
95MXAQDB,"Biochemical characterization of sperm agglutination antigen-1, a human sperm surface antigen implicated in gamete interactions","Diekman, A. B.; WestbrookCase, V. A.; NaabyHansen, S.; Klotz, K. L.; Flickinger, C. J.; Herr, J. C.",1997,BIOLOGY OF REPRODUCTION,10.1095/biolreprod57.5.1136,
CYGCEQBR,Using family members as gamete donors or surrogates,"Amato, Paula; Brzyski, Robert; Braverman, Andrea; Benward, Jean; Stein, Andrea; Steinbock, Bonnie; Wilder, Bruce; Reindollar, Richard; Lamb, Dolores; Robertson, John; Daar, Judith; Francis, Leslie; Gibson, Mark; Fisseha, Senait; Ralston, Steven; Sauer, Mark; Spillman, Monique; Rebar, Robert; Tipton, Sean",2012,FERTILITY AND STERILITY,10.1016/j.fertnstert.2012.06.046,
S8T5U4DA,Fertilization success in marine invertebrates: The influence of gamete age,"Williams, M. E.; Bentley, M. G.",2002,BIOLOGICAL BULLETIN,10.2307/1543220,
RPHU65WI,Loss of Chloroplast Dna Methylation During Dedifferentiation of Chlamydomonas-Reinhardi Gametes,"Sano, H.; Grabowy, C.; Sager, R.",1984,MOLECULAR AND CELLULAR BIOLOGY,10.1128/MCB.4.10.2103,
LWPRTZGV,Morphological changes in gametes of tiger barb <i>Puntius tetrazona</i> (Cypriniformes: Cyprinidae) and the implementation of <i>in vitro</i> fertilization,"Dominguez-Castanedo, Omar; Toledano-Olivares, Angel; Martinez-Espinosa, David; Avalos-Rodriguez, Alejandro",2014,REVISTA DE BIOLOGIA TROPICAL,10.15517/rbt.v62i4.12946,
RHK7ZWYE,Negatively assorted gamete fertilization for supernumerary heterochromatin in two grasshopper species,"LopezLeon, M. D.; Cabrero, J.; Camacho, J. P. M.",1996,HEREDITY,10.1038/hdy.1996.92,
YDVRXU5C,Families created by gamete donation: follow-up at age 2,"Golombok, S.; Jadva, V.; Lycett, E.; Murray, C.; MacCallum, F.",2005,HUMAN REPRODUCTION,10.1093/humrep/deh585,
GCMAGP5Z,Selection for high gamete encounter rates explains the success of male and female mating types,"Dusenbery, D. B.",2000,JOURNAL OF THEORETICAL BIOLOGY,10.1006/jtbi.1999.1017,
J7MG86GK,A <i>Wolbachi</i>a-Sensitive Communication between Male and Female Pupae Controls Gamete Compatibility in <i>Drosophila</i>,"Pontier, Stephanie M.; Schweisguth, Francois",2015,CURRENT BIOLOGY,10.1016/j.cub.2015.07.052,
QH8ALTAH,"Two sexes, one body: intra- and intersex covariation of gamete phenotypes in simultaneous hermaphrodites","Monro, Keyne; Marshall, Dustin J.",2014,ECOLOGY AND EVOLUTION,10.1002/ece3.1035,
VKKX8BQV,Gamete donors' motivation in a Swedish national sample: is there any ambivalence? A descriptive study,"Svanberg, Agneta Skoog; Lampic, Claudia; Geijerwall, Ann-Louise; Gudmundsson, Johannes; Karlstrom, Per-Olof; Solensten, Nils-Gunnar; Sydsjo, Gunilla",2012,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,10.1111/j.1600-0412.2012.01430.x,
276FEBZF,Tssk6 is required for Izumo relocalization and gamete fusion in the mouse,"Sosnik, Julian; Miranda, Patricia V.; Spiridonov, Nikolay A.; Yoon, Sook-Young; Fissore, Rafael A.; Johnson, Gibbes R.; Visconti, Pablo E.",2009,JOURNAL OF CELL SCIENCE,10.1242/jcs.047225,
X8CEFZN9,General Features of Certain RNA Populations from Gametes and Cumulus Cells,"Payton, Rebecca R.; Rispoli, Louisa A.; Edwards, J. Lannett",2010,JOURNAL OF REPRODUCTION AND DEVELOPMENT,10.1262/jrd.10-007A,
V2RZ69L4,Flagellar adhesion between mt<SUP>+</SUP> and mt<SUP>-</SUP> <i>Chlamydomonas</i> gametes regulates phosphorylation of the mt<SUP>+</SUP>-specific homeodomain protein GSP1,"Wilson, N. F.; O'Connell, J. S.; Lu, M.; Snell, W. J.",1999,JOURNAL OF BIOLOGICAL CHEMISTRY,10.1074/jbc.274.48.34383,
WMFMGQ7M,Sex-Specific Patterns of Aging in Sexual Ornaments and Gametes,"Cornwallis, Charlie K.; Dean, Rebecca; Pizzari, Tommaso",2014,AMERICAN NATURALIST,10.1086/677385,
RHDEIIV7,Flagellar Tip Activation Stimulated by Membrane Adhesions in Chlamydomonas Gametes,"Mesland, Dam; Hoffman, Jl; Caligor, E.; Goodenough, Uw",1980,JOURNAL OF CELL BIOLOGY,10.1083/jcb.84.3.599,
P927SG2P,Unreduced gametes and neopolyploids in natural populations of <i>Achillea borealis</i> (Asteraceae),"Ramsey, J.",2007,HEREDITY,10.1038/sj.hdy.6800912,
XVJ3L565,Gamete donors expectations and experiences of contact with their donor offspring,"Kirkman, Maggie; Bourne, Kate; Fisher, Jane; Johnson, Louise; Hammarberg, Karin",2014,HUMAN REPRODUCTION,10.1093/humrep/deu027,
YZLSN88P,Function of the Male-Gamete-Specific Fusion Protein HAP2 in a Seven-Sexed Ciliate,"Cole, Eric S.; Cassidy-Hanley, Donna; Pinello, Jennifer Fricke; Zeng, Hong; Hsueh, Marion; Kolbin, Daniel; Ozzello, Courtney; Giddings, Thomas; Winey, Mark; Clark, Theodore G.",2014,CURRENT BIOLOGY,10.1016/j.cub.2014.07.064,
PMJDEEPN,Does dietary folic acid supplementation in mouse NTD models affect neural tube development or gamete preference at fertilization?,"Nakouzi, Ghunwa A.; Nadeau, Joseph H.",2014,BMC GENETICS,10.1186/s12863-014-0091-x,
EJNTEYYJ,Informed consent and the use of gametes and embryos for research: a committee opinion,"Amato, Paula; Brzyski, Robert; Braverman, Andrea; Benward, Jean; Stein, Andrea; Steinbock, Bonnie; Wilder, Bruce; Lamb, Dolores; Robertson, John; Daar, Judith; Francis, Leslie; Gibson, Mark; Rebar, Robert; Tipton, Sean; Fisseha, Senait; Ralston, Steven; Spillman, Monique; Reindollar, Richard; Zoloth, Laurie; Gates, Elena; McCullough, Lawrence",2014,FERTILITY AND STERILITY,10.1016/j.fertnstert.2013.11.006,
7KW6WNVT,Gamete imprinting: setting epigenetic patterns for the next generation,"Trasler, J. M.",2006,REPRODUCTION FERTILITY AND DEVELOPMENT,10.1071/RD05118,
YSQ93QLR,Independent Control by Each Female Gamete Prevents the Attraction of Multiple Pollen Tubes,"Maruyama, Daisuke; Hamamura, Yuki; Takeuchi, Hidenori; Susaki, Daichi; Nishimaki, Moe; Kurihara, Daisuke; Kasahara, Ryushiro D.; Higashiyama, Tetsuya",2013,DEVELOPMENTAL CELL,10.1016/j.devcel.2013.03.013,
PJX683R7,Morphology of Gamete Membrane Fusion and of Sperm Entry into Oocytes of Sea Urchin,"Franklin, Le",1965,JOURNAL OF CELL BIOLOGY,10.1083/jcb.25.2.81,
WNH5IDBC,Mitochondrial GCD1 Dysfunction Reveals Reciprocal Cell-to-Cell Signaling during the Maturation of <i>Arabidopsis</i> Female Gametes,"Wu, Jian-Jun; Peng, Xiong-Bo; Li, Wen-Wei; He, Rui; Xin, Hai-Ping; Sun, Meng-Xiang",2012,DEVELOPMENTAL CELL,10.1016/j.devcel.2012.09.011,
NFTV4MDX,Sex-Specific Posttranslational Regulation of the Gamete Fusogen GCS1 in the Isogamous Volvocine Alga <i>Gonium pectorale</i>,"Kawai-Toyooka, Hiroko; Mori, Toshiyuki; Hamaji, Takashi; Suzuki, Masahiro; Olson, Bradley J. S. C.; Uemura, Tomohiro; Ueda, Takashi; Nakano, Akihiko; Toyoda, Atsushi; Fujiyama, Asao; Nozakia, Hisayoshi",2014,EUKARYOTIC CELL,10.1128/EC.00330-13,
LP2LX8YU,Light-Induction of Shedding of Gametes in Ciona Intestinalis and Molgula Manhattensis,"Whittingham, Dg",1967,BIOLOGICAL BULLETIN,10.2307/1539896,
GF4GI3PC,The maternal cytoplasmic environment may be involved in the viability selection of gametes and zygotes,"Tang, Z. X.; Wang, X. F.; Zhang, M. Z.; Zhang, Y. H.; Deng, D. X.; Xu, C. W.",2013,HEREDITY,10.1038/hdy.2012.89,
L8NKNB28,Developmental competence of gametes reconstructed by germinal vesicle transplantation from fresh and cryopreserved bovine oocytes,"Franciosi, Federica; Perazzoli, Federica; Lodde, Valentina; Modina, Silvia C.; Luciano, Alberto M.",2010,FERTILITY AND STERILITY,10.1016/j.fertnstert.2008.09.078,
5E97KETK,Oocyte donation: the legislative framework in western Europe,"Gunning, J.",1998,HUMAN REPRODUCTION,10.1093/humrep/13.suppl_2.98,
2NT5D45G,"Genetics, ethics and the gametes - on reproductive biology, multiple pregnancies and ICSI","Kvist, U.",2000,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,10.1034/j.1600-0412.2000.079011913.x,
8242BIXK,Establishing the epigenetic status of the Prader-Willi/Angelman imprinting center in the gametes and embryo,"Kantor, B.; Kaufman, Y.; Makedonski, K.; Razin, A.; Shemer, R.",2004,HUMAN MOLECULAR GENETICS,10.1093/hmg/ddh290,
ATHEIUWE,"Gamete production patterns, ploidy, and population genetics reveal evolutionary significant units in hybrid water frogs (<i>Pelophylax</i> <i>esculentus</i>)","Pruvost, Nicolas B. M.; Hoffmann, Alexandra; Reyer, Heinz-Ulrich",2013,ECOLOGY AND EVOLUTION,10.1002/ece3.687,
2XA5JRSR,Informing offspring of their conception by gamete or embryo donation: a committee opinion,"Amato, Paula; Brzyski, Robert; Braverman, Andrea; Benward, Jean; Stein, Andrea; Steinbock, Bonnie; Wilder, Bruce; Reindollar, Richard; Lamb, Dolores; Robertson, John; Daar, Judith; Francis, Leslie; Spillman, Monique; Rebar, Robert; Tipton, Sean; Fisseha, Senait; Ralston, Steven",2013,FERTILITY AND STERILITY,10.1016/j.fertnstert.2013.02.028,
6ACIZRLY,Gamete Fusion Is Required to Block Multiple Pollen Tubes from Entering an <i>Arabidopsis</i> Ovule,"Beale, Kristin M.; Leydon, Alexander R.; Johnson, Mark A.",2012,CURRENT BIOLOGY,10.1016/j.cub.2012.04.041,
DYK3GFYN,Developmental Coordination of Gamete Differentiation with Programmed Cell Death in Sporulating Yeast,"Eastwood, Michael D.; Meneghini, Marc D.",2015,EUKARYOTIC CELL,10.1128/EC.00068-15,
K5KBW8UJ,On the Functioning of 2n Gamete in the Solanum-Nigrum Complex,"Ganapathi, A.",1988,CYTOLOGIA,10.1508/cytologia.53.175,
IQQ6LI2W,Cyclic-Amp Functions as a Primary Sexual Signal in Gametes of Chlamydomonas-Reinhardtii,"Pasquale, Sm; Goodenough, Uw",1987,JOURNAL OF CELL BIOLOGY,10.1083/jcb.105.5.2279,
EE5VA4HE,Identification of gametes and treatment of linear dependencies in the gametic QTL-relationship matrix and its inverse,"Tuchscherer, A.; Mayer, M.; Reinsch, N.",2004,GENETICS SELECTION EVOLUTION,10.1051/gse:2004021,
ARD7WQZZ,A single domain of the ZP2 zona pellucida protein mediates gamete recognition in mice and humans,"Avella, Matte A.; Baibakov, Boris; Dean, Jurrien",2014,JOURNAL OF CELL BIOLOGY,10.1083/jcb.201404025,
GHMV3L38,"Female and Male Gamete Mitochondria Are Distinct and Complementary in Transcription, Structure, and Genome Function","de Paula, Wilson B. M.; Agip, Ahmed-Noor A.; Missirlis, Fanis; Ashworth, Rachel; Vizcay-Barrena, Gema; Lucas, Cathy H.; Allen, John F.",2013,GENOME BIOLOGY AND EVOLUTION,10.1093/gbe/evt147,
IGU64FIV,Local Gamete Competition Explains Sex Allocation and Fertilization Strategies in the Sea,"Henshaw, Jonathan M.; Marshall, Dustin J.; Jennions, Michael D.; Kokko, Hanna",2014,AMERICAN NATURALIST,10.1086/676641,
4K9ZHEV8,A role for sperm surface protein disulfide isomerase activity in gamete fusion: Evidence for the participation of ERp57,"Ellerman, Diego A.; Myles, Diana G.; Primakoff, Paul",2006,DEVELOPMENTAL CELL,10.1016/j.devcel.2006.03.011,
P3KC6U9E,Binding of arylsulfatase A to mouse sperm inhibits gamete interaction and induces the acrosome reaction,"Carmona, E.; Weerachatyanukul, W.; Xu, H. B.; Fluharty, A.; Anupriwan, A.; Shoushtarian, A.; Chakrabandhu, K.; Tanphaichitr, N.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod66.6.1820,
8C98IVUA,Tipping and Mating-Structure Activation Induced in Chlamydomonas Gametes by Flagellar Membrane Antisera,"Goodenough, Uw; Jurivich, D.",1978,JOURNAL OF CELL BIOLOGY,10.1083/jcb.79.3.680,
GDLSIFGG,"Expression and structure-function analysis of DE, a sperm cysteine-rich secretory protein that mediates gamete fusion","Ellerman, D. A.; Da Ros, V. G.; Cohen, D. J.; Busso, D.; Morgenfeld, M. M.; Cuasnicú, P. S.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod67.4.1225,
83R8M8DE,Meiosis and Haploid Gametes in the Pathogen <i>Trypanosoma brucei</i>,"Peacock, Lori; Bailey, Mick; Carrington, Mark; Gibson, Wendy",2014,CURRENT BIOLOGY,10.1016/j.cub.2013.11.044,
F9BIC94R,"Gamete types, sex determination and stable equilibria of all-hybrid populations of diploid and triploid edible frogs (<i>Pelophylax esculentus</i>)","Christiansen, Ditte G.",2009,BMC EVOLUTIONARY BIOLOGY,10.1186/1471-2148-9-135,
Z376QJYX,Cyclic FEE peptide increases human gamete fusion and potentiates its RGD-induced inhibition,"Ziyyat, A.; Naud-Barriant, N.; Barraud-Lange, V.; Chevalier, F.; Kulski, O.; Lemkecher, T.; Bomsel, M.; Wolf, J. P.",2005,HUMAN REPRODUCTION,10.1093/humrep/dei241,
7GFSTQGR,SNPs and snails and puppy dogs' tails: analysis of SNP haplotype data using the gamete competition model,"Sinsheimer, J. S.; McKenzie, C. A.; Keavney, B.; Lange, K.",2001,ANNALS OF HUMAN GENETICS,10.1046/j.1469-1809.2001.6550483.x,
5AZS7C4I,Three Members of the 6-cys Protein Family of <i>Plasmodium</i> Play a Role in Gamete Fertility,"van Dijk, Melissa R.; van Schaijk, Ben C. L.; Khan, Shahid M.; van Dooren, Maaike W.; Ramesar, Jai; Kaczanowski, Szymon; van Gemert, Geert-Jan; Kroeze, Hans; Stunnenberg, Hendrik G.; Eling, Wijnand M.; Sauerwein, Robert W.; Waters, Andrew P.; Janse, Chris J.",2010,PLoS PATHOGENS,10.1371/journal.ppat.1000853,
Y7K289SS,Genetic control of gamete quality in the mouse - a tribute to Halina Krzanowska,"Styrna, Jozefa",2008,INTERNATIONAL JOURNAL OF DEVELOPMENTAL BIOLOGY,10.1387/ijdb.072328js,
XCGC5P6P,Contemporary Evolution of Sea Urchin Gamete-Recognition Proteins: Experimental Evidence of Density-Dependent Gamete Performance Predicts Shifts in Allele Frequencies Over Time,"Levitan, Don R.",2012,EVOLUTION,10.1111/j.1558-5646.2012.01608.x,
VY9YBSZF,Gamete Preservation,"Barrett, Susan L.; Woodruff, Teresa K.",2010,"ONCOFERTILITY: ETHICAL, LEGAL , SOCIAL, AND MEDICAL PERSPECTIVES",,
688C6WHW,Activation for Cell-Fusion in Chlamydomonas - Analysis of Wild-Type Gametes and Non-Fusing Mutants,"Goodenough, Uw; Detmers, Pa; Hwang, C.",1982,JOURNAL OF CELL BIOLOGY,10.1083/jcb.92.2.378,
8WBYGE6C,"Effects of reproductive compensation, gamete discounting and reproductive assurance on mating-system diversity in hermaphrodites","Harder, Lawrence D.; Richards, Shane A.; Routley, Matthew B.",2008,EVOLUTION,10.1111/j.1558-5646.2007.00272.x,
365R76KN,Topography of Cell-Wall Lytic Enzyme in Chlamydomonas-Reinhardtii - Form and Location of the Stored Enzyme in Vegetative Cell and Gamete,"Matsuda, Y.; Saito, T.; Yamaguchi, T.; Koseki, M.; Hayashi, K.",1987,JOURNAL OF CELL BIOLOGY,10.1083/jcb.104.2.321,
7Q72CJEH,"The Chlamydomonas mating type plus fertilization tubule, a prototypic cell fusion organelle: Isolation, characterization, and in vitro adhesion to mating type minus gametes","Wilson, N. F.; Foglesong, M. J.; Snell, W. J.",1997,JOURNAL OF CELL BIOLOGY,10.1083/jcb.137.7.1537,
B9XQTBR3,Postcopulatory selection for dissimilar gametes maintains heterozygosity in the endangered North Atlantic right whale,"Frasier, T. R.; Gillett, R. M.; Hamilton, P. K.; Brown, M. W.; Kraus, S. D.; White, B. N.",2013,ECOLOGY AND EVOLUTION,10.1002/ece3.738,
PFVMSHAW,The right of the donor to information about children conceived from his or her gametes,"Raes, Inez; Ravelingien, An; Pennings, Guido",2013,HUMAN REPRODUCTION,10.1093/humrep/des444,
5XNY9LUE,An <i>mt</i><SUP>+</SUP> gamete-specific nuclease that targets <i>mt</i><SUP>-</SUP> chloroplasts during sexual reproduction in <i>C-reinhardtii</i>,"Nishimura, Y.; Misumi, O.; Kato, K.; Inada, N.; Higashiyama, T.; Momoyama, Y.; Kuroiwa, T.",2002,GENES & DEVELOPMENT,10.1101/gad.979902,
5VSKUCFI,Flagellar adhesion between mating type plus and mating type minus gametes activates a flagellar protein-tyrosine kinase during fertilization in <i>Chlamydomonas</i>,"Wang, Q.; Snell, W. J.",2003,JOURNAL OF BIOLOGICAL CHEMISTRY,10.1074/jbc.M303261200,
VQSKT7AX,Examination of relaxin and its receptors expression in pig gametes and embryos,"Feugang, Jean M.; Rodriguez-Munoz, Juan C.; Willard, Scott T.; Bathgate, Ross A.; Ryan, Peter L.",2011,REPRODUCTIVE BIOLOGY AND ENDOCRINOLOGY,10.1186/1477-7827-9-10,
3SDDBCWE,Complement-binding proteins are strongly expressed by human preimplantation blastocysts and cumulus cells as well as gametes,"Taylor, Clare T.; Johnson, Peter M.",1996,MOLECULAR HUMAN REPRODUCTION,10.1093/molehr/2.1.52,
ALFCRI2W,An essential role of the basal body protein SAS-6 in <i>Plasmodium</i> male gamete development and malaria transmission,"Marques, Sara R.; Ramakrishnan, Chandra; Carzaniga, Raffaella; Blagborough, Andrew M.; Delves, Michael J.; Talman, Arthur M.; Sinden, Robert E.",2015,CELLULAR MICROBIOLOGY,10.1111/cmi.12355,
4XNHMPD2,Biometrical Genetic-Analysis of Tetrasomic Inheritance Based on Matings of Diploid Parents Which Produce 2n Gametes,"Tai, Gcc",1986,HEREDITY,10.1038/hdy.1986.128,
AJGGBNPC,Incipient Speciation of Sea Star Populations by Adaptive Gamete Recognition Coevolution,"Hart, Michael W.; Sunday, Jennifer M.; Popovic, Iva; Learning, Kevin J.; Konrad, Christine M.",2014,EVOLUTION,10.1111/evo.12352,
XB9CZQ5U,Experimentally controlled downregulation of the histone chaperone FACT in Plasmodium berghei reveals that it is critical to male gamete fertility,"Laurentino, Eliane C.; Taylor, Sonya; Mair, Gunnar R.; Lasonder, Edwin; Bartfai, Richard; Stunnenberg, Hendrik G.; Kroeze, Hans; Ramesar, Jai; Franke-Fayard, Blandine; Khan, Shahid M.; Janse, Chris J.; Waters, Andrew P.",2011,CELLULAR MICROBIOLOGY,10.1111/j.1462-5822.2011.01683.x,
KRJZV36U,Selective-Inhibition of Membrane-Fusion Events in Echinoderm Gametes and Embryos by Halenaquinol Sulfate,"Ikegami, S.; Kajiyama, N.; Ozaki, Y.; Myotoishi, Y.; Miyashiro, S.; Takayama, S.; Kobayashi, M.; Kitagawa, I.",1992,FEBS LETTERS,10.1016/0014-5793(92)80460-X,
56CR92FP,Positive selection and sequence rearrangements generate extensive polymorphism in the gamete recognition protein bindin,"Metz, E. C.; Palumbi, S. R.",1996,MOLECULAR BIOLOGY AND EVOLUTION,10.1093/oxfordjournals.molbev.a025598,
8PT7V8MW,A single mutation results in diploid gamete formation and parthenogenesis in a <i>Drosophila yemanuclein</i>-<i>alpha</i> meiosis I defective mutant,"Meyer, Regis E.; Delaage, Michele; Rosset, Roland; Capri, Michele; Ait-Ahmed, Ounissa",2010,BMC GENETICS,10.1186/1471-2156-11-104,
UBQ6LVF6,Effect of temozolomide on male gametes: an epigenetic risk to the offspring?,"Berthaut, I.; Montjean, D.; Dessolle, L.; Morcel, K.; Deluen, F.; Poirot, C.; Bashamboo, A.; Mcelreavey, K.; Ravel, C.",2013,JOURNAL OF ASSISTED REPRODUCTION AND GENETICS,10.1007/s10815-013-9999-8,
AN3ENZMH,"The Effects of Sperm Concentration, Sperm-Egg Ratio, and Gamete Age on Fertilization Success in Crown-of-Thorns Starfish (acanthaster Planci) in the Laboratory","Benzie, Jah; Dixon, P.",1994,BIOLOGICAL BULLETIN,10.2307/1542048,
YDS5RZX5,Cytomorphological Studies in Triploid Mulberry Evolved by Diploidization of Female Gamete Cells,"Dwivedi, Nk; Suryanarayana, N.; Sikdar, Ak; Susheelamma, Bn; Jolly, Ms",1989,CYTOLOGIA,10.1508/cytologia.54.13,
LNLVR5IJ,"Gamete-Release by 1-Methyladenine Invitro in Sea-Cucumber, Leptosynapta-Inhaerens","Ikegami, S.; Kanatani, H.; Koide, Ss",1976,BIOLOGICAL BULLETIN,10.2307/1540681,
GFFVLQSU,"Hybridization between diploid <i>Centaurea pseudophrygia</i> and tetraploid <i>C</i>. <i>jacea</i> (Asteraceae): the role of mixed pollination, unreduced gametes, and mentor effects","Koutecky, Petr; Badurova, Tereza; Stech, Milan; Kosnar, Jan; Karasek, Jakub",2011,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,10.1111/j.1095-8312.2011.01707.x,
YXD7MMD2,Short-term storage of cane toad (<i>Bufo marinus</i>) gametes,"Browne, R. K.; Clulow, J.; Mahony, M.",2001,REPRODUCTION,10.1530/rep.0.1210167,
VQZFXLHA,The <i>Chlamydomonas</i> Fus1 protein is present on the mating type <i>plus</i> fusion organelle and required for a critical membrane adhesion event during fusion with <i>minus</i> gametes,"Misamore, M. J.; Gupta, S.; Snell, W. J.",2003,MOLECULAR BIOLOGY OF THE CELL,10.1091/mbc.E02-12-0790,
JCB4IBGS,Protection against De Novo Methylation Is Instrumental in Maintaining Parent-of-Origin Methylation Inherited from the Gametes,"Proudhon, Charlotte; Duffie, Rachel; Ajjan, Sophie; Cowley, Michael; Iranzo, Julian; Carbajosa, Guillermo; Saadeh, Heba; Holland, Michelle L.; Oakey, Rebecca J.; Rakyan, Vardhman K.; Schulz, Reiner; Bourc'his, Deborah",2012,MOLECULAR CELL,10.1016/j.molcel.2012.07.010,
